BertKeyWords,YakeKeyWords,TextRankKeywords
"[""tory"", ""monastery"", ""electionwinning"", ""blair"", ""brexit"", ""minister"", ""conservative"", ""labour"", ""mp"", ""news""]","[""election"", ""year"", ""economy"", ""conservative"", ""sunak"", ""rate"", ""inflation"", ""week"", ""reef"", ""bank""]","[""wa"", ""year"", ""election"", ""rate"", ""conservative"", ""economy"", ""sunak"", ""reef"", ""first"", ""government""]"
"[""fiscal"", ""quarterly"", ""recession"", ""inflation"", ""gdp"", ""economy"", ""growth"", ""economist"", ""spending"", ""declining""]","[""growth"", ""quarter"", ""rate"", ""economy"", ""december"", ""rise"", ""gdp"", ""inflation"", ""spending"", ""year""]","[""growth"", ""rate"", ""quarter"", ""spending"", ""economy"", ""ha"", ""said"", ""inflation"", ""wa"", ""december""]"
"[""jobless"", ""unemployment"", ""labour"", ""employment"", ""employed"", ""wage"", ""employer"", ""worker"", ""economist"", ""tasmania""]","[""rate"", ""labour"", ""market"", ""february"", ""unemployment"", ""australia"", ""jobless"", ""january"", ""economist"", ""month""]","[""rate"", ""said"", ""labour"", ""market"", ""wa"", ""unemployment"", ""february"", ""also"", ""economist"", ""people""]"
"[""childcare"", ""funding"", ""support"", ""service"", ""businessldn"", ""shortage"", ""minister"", ""provider"", ""providing"", ""deadline""]","[""childcare"", ""parent"", ""funding"", ""government"", ""april"", ""system"", ""fix"", ""economic"", ""provider"", ""free""]","[""childcare"", ""parent"", ""said"", ""government"", ""uk"", ""april"", ""funding"", ""firm"", ""scheme"", ""could""]"
"[""caucus"", ""caucusgoers"", ""iowa"", ""moines"", ""immigration"", ""erlacher"", ""governor"", ""ames"", ""stein"", ""cedar""]","[""economy"", ""border"", ""caucus"", ""iowa"", ""slowing"", ""issue"", ""desantis"", ""cedar"", ""rapid"", ""haley""]","[""said"", ""wa"", ""border"", ""iowa"", ""economy"", ""caucus"", ""desantis"", ""issue"", ""cedar"", ""rapid""]"
"[""labour"", ""unemployment"", ""health"", ""pandemic"", ""employment"", ""sickness"", ""illhealth"", ""economist"", ""statistic"", ""inactivity""]","[""labour"", ""ons"", ""market"", ""unemployment"", ""rate"", ""million"", ""view"", ""previously"", ""estimate"", ""data""]","[""ons"", ""labour"", ""said"", ""ha"", ""market"", ""unemployment"", ""uk"", ""wa"", ""rate"", ""million""]"
"[""welfare"", ""poverty"", ""twochild"", ""economic"", ""spending"", ""afford"", ""benefit"", ""budget"", ""support"", ""providing""]","[""child"", ""poverty"", ""twochild"", ""cap"", ""action"", ""boosting"", ""economy"", ""lifting"", ""group"", ""sleep""]","[""child"", ""poverty"", ""twochild"", ""cap"", ""considered"", ""le"", ""study"", ""seems"", ""choice"", ""school""]"
"[""claimant"", ""solicitor"", ""parcel"", ""complaint"", ""delivering"", ""employee"", ""uber"", ""lodged"", ""sued"", ""wage""]","[""driver"", ""parcelforce"", ""pay"", ""owner"", ""selfemployed"", ""worker"", ""case"", ""francis"", ""work"", ""day""]","[""driver"", ""parcelforce"", ""pay"", ""owner"", ""worker"", ""selfemployed"", ""case"", ""said"", ""francis"", ""legal""]"
"[""policymaking"", ""policy"", ""economy"", ""politicising"", ""government"", ""greenrelated"", ""politician"", ""green"", ""minister"", ""agenda""]","[""business"", ""green"", ""year"", ""fox"", ""lane"", ""government"", ""economy"", ""transition"", ""political"", ""leader""]","[""business"", ""said"", ""year"", ""green"", ""government"", ""economy"", ""lane"", ""fox"", ""political"", ""first""]"
"[""economy"", ""industrial"", ""deutschland"", ""labour"", ""germany"", ""deutsche"", ""economic"", ""diesel"", ""productivity"", ""demand""]","[""germany"", ""state"", ""country"", ""government"", ""economic"", ""year"", ""support"", ""economy"", ""green"", ""demand""]","[""germany"", ""ha"", ""state"", ""government"", ""economic"", ""country"", ""year"", ""support"", ""economy"", ""budget""]"
"[""ukraine"", ""ukrainian"", ""rebuild"", ""gdp"", ""russia"", ""russian"", ""asset"", ""infrastructure"", ""restoration"", ""300bn""]","[""ukraine"", ""year"", ""recovery"", ""damage"", ""report"", ""war"", ""reconstruction"", ""country"", ""people"", ""facility""]","[""ukraine"", ""said"", ""2023"", ""recovery"", ""year"", ""war"", ""need"", ""reconstruction"", ""damage"", ""people""]"
"[""recession"", ""inflation"", ""gdp"", ""economy"", ""fiscal"", ""2023"", ""deficit"", ""economist"", ""consumption"", ""midyear""]","[""year"", ""economy"", ""rate"", ""inflation"", ""rba"", ""end"", ""government"", ""budget"", ""gdp"", ""point""]","[""economy"", ""year"", ""rate"", ""inflation"", ""ha"", ""say"", ""rba"", ""may"", ""budget"", ""government""]"
"[""millennials"", ""millennial"", ""intergenerational"", ""intragenerational"", ""generation"", ""debtfree"", ""disadvantaged"", ""retire"", ""wealthy"", ""paycheck""]","[""millennials"", ""generation"", ""home"", ""gap"", ""boomer"", ""housing"", ""government"", ""disadvantaged"", ""economy"", ""pay""]","[""u"", ""millennials"", ""generation"", ""home"", ""government"", ""millennial"", ""boomer"", ""housing"", ""one"", ""related""]"
"[""yen"", ""japan"", ""gdp"", ""currency"", ""japanese"", ""economy"", ""recession"", ""germany"", ""tokyo"", ""inflation""]","[""japan"", ""economy"", ""germany"", ""year"", ""world"", ""yen"", ""economic"", ""country"", ""attributed"", ""biggest""]","[""japan"", ""economy"", ""germany"", ""ha"", ""year"", ""said"", ""according"", ""rising"", ""yen"", ""economic""]"
"[""recession"", ""fiscal"", ""economy"", ""inflation"", ""economist"", ""gdp"", ""tax"", ""treasury"", ""income"", ""2028""]","[""rate"", ""tax"", ""interest"", ""wealth"", ""bank"", ""year"", ""government"", ""people"", ""economy"", ""market""]","[""could"", ""tax"", ""would"", ""rate"", ""interest"", ""wealth"", ""year"", ""ha"", ""government"", ""home""]"
"[""recession"", ""inflation"", ""unemployment"", ""macroeconomics"", ""fed"", ""workforce"", ""payroll"", ""economy"", ""economist"", ""monetary""]","[""month"", ""rate"", ""job"", ""inflation"", ""bank"", ""economy"", ""fed"", ""reading"", ""growth"", ""economist""]","[""rate"", ""month"", ""inflation"", ""u"", ""ha"", ""economist"", ""job"", ""economy"", ""year"", ""bank""]"
"[""eurozone"", ""eurozones"", ""eurostat"", ""recession"", ""inflation"", ""economy"", ""eu"", ""forecasting"", ""italy"", ""growth""]","[""growth"", ""eurozone"", ""quarter"", ""economy"", ""month"", ""recession"", ""interest"", ""performance"", ""rate"", ""inflation""]","[""growth"", ""economy"", ""eurozone"", ""wa"", ""inflation"", ""said"", ""2024"", ""quarter"", ""recession"", ""first""]"
"[""republican"", ""economy"", ""deficit"", ""economist"", ""fiscal"", ""bidenomics"", ""downturn"", ""inflation"", ""treasury"", ""catastrophic""]","[""economy"", ""business"", ""republican"", ""bad"", ""year"", ""industry"", ""candidate"", ""price"", ""rate"", ""bidenomics""]","[""economy"", ""business"", ""year"", ""industry"", ""month"", ""price"", ""bidenomics"", ""rate"", ""candidate"", ""republican""]"
"[""investment"", ""sustainable"", ""economist"", ""economic"", ""renewable"", ""economy"", ""gdp"", ""innovation"", ""tory"", ""efficiency""]","[""investment"", ""green"", ""energy"", ""economic"", ""plan"", ""year"", ""public"", ""world"", ""economy"", ""industry""]","[""investment"", ""green"", ""uk"", ""economic"", ""energy"", ""plan"", ""said"", ""public"", ""economy"", ""year""]"
"[""yen"", ""currency"", ""inflation"", ""japan"", ""yuan"", ""dollar"", ""japanese"", ""recession"", ""economy"", ""decline""]","[""yen"", ""japan"", ""currency"", ""dollar"", ""rate"", ""authority"", ""interest"", ""economy"", ""japanese"", ""market""]","[""yen"", ""japan"", ""currency"", ""rate"", ""authority"", ""dollar"", ""wa"", ""ha"", ""economy"", ""low""]"
"[""debt"", ""loan"", ""lender"", ""borrowing"", ""bond"", ""beijing"", ""repay"", ""liquidation"", ""moody"", ""ripple""]","[""china"", ""property"", ""rating"", ""moody"", ""credit"", ""growth"", ""government"", ""debt"", ""economy"", ""agency""]","[""china"", ""property"", ""said"", ""debt"", ""government"", ""moody"", ""economy"", ""rating"", ""growth"", ""credit""]"
"[""ukraine"", ""reparation"", ""kyiv"", ""funding"", ""economy"", ""russia"", ""putin"", ""russian"", ""government"", ""bank""]","[""ukraine"", ""cameron"", ""donald"", ""trump"", ""world"", ""invasion"", ""bank"", ""browder"", ""foreign"", ""secretary""]","[""ukraine"", ""said"", ""wa"", ""world"", ""cameron"", ""browder"", ""invasion"", ""donald"", ""bank"", ""going""]"
"[""putin"", ""zelenskiy"", ""zelenskiys"", ""ukraine"", ""ukrainian"", ""crimea"", ""vladimir"", ""kyiv"", ""russian"", ""prevail""]","[""zelenskiy"", ""ukraine"", ""war"", ""putin"", ""year"", ""conflict"", ""davos"", ""ukrainian"", ""president"", ""russia""]","[""said"", ""ukraine"", ""zelenskiy"", ""war"", ""putin"", ""ha"", ""need"", ""year"", ""wa"", ""russia""]"
"[""recession"", ""economy"", ""economic"", ""gdp"", ""inflation"", ""crisis"", ""stagnant"", ""forecast"", ""2023"", ""germany""]","[""year"", ""economy"", ""higher"", ""growth"", ""germany"", ""economic"", ""recession"", ""cost"", ""fell"", ""output""]","[""economy"", ""year"", ""said"", ""growth"", ""higher"", ""economic"", ""output"", ""fell"", ""germany"", ""2024""]"
"[""biden"", ""recession"", ""bipartisan"", ""presidential"", ""campaigning"", ""optimistic"", ""republican"", ""economy"", ""trump"", ""inflation""]","[""biden"", ""economy"", ""voter"", ""month"", ""campaign"", ""consumer"", ""inflation"", ""price"", ""trump"", ""show""]","[""biden"", ""economy"", ""ha"", ""said"", ""voter"", ""month"", ""could"", ""price"", ""trump"", ""campaign""]"
"[""shop"", ""capitalism"", ""ecommerce"", ""business"", ""warehouse"", ""capitalist"", ""amazon"", ""commodity"", ""market"", ""wealth""]","[""market"", ""digital"", ""fief"", ""algorithm"", ""jeff"", ""jeffs"", ""cloud"", ""amazon"", ""overlord"", ""turn""]","[""market"", ""digital"", ""u"", ""fief"", ""algorithm"", ""amazon"", ""cloud"", ""jeffs"", ""even"", ""jeff""]"
"[""brexit"", ""labour"", ""revolt"", ""referendum"", ""europe"", ""ukeu"", ""eu"", ""geopolitical"", ""nigel"", ""ukraine""]","[""labour"", ""europe"", ""britain"", ""government"", ""starmer"", ""foreign"", ""pact"", ""question"", ""hard"", ""election""]","[""labour"", ""europe"", ""eu"", ""britain"", ""would"", ""government"", ""even"", ""come"", ""economic"", ""foreign""]"
"[""cabling"", ""quantum"", ""workforce"", ""advancement"", ""slack"", ""cablers"", ""kubrick"", ""technological"", ""lapsis"", ""trek""]","[""ray"", ""lapsis"", ""cablers"", ""quantum"", ""robot"", ""work"", ""fiction"", ""science"", ""idea"", ""world""]","[""ray"", ""lapsis"", ""cablers"", ""quantum"", ""robot"", ""work"", ""idea"", ""make"", ""route"", ""world""]"
"[""orbn"", ""hungarian"", ""hungary"", ""euro"", ""budapest"", ""viktor"", ""eu"", ""slovakia"", ""50bn"", ""blackmail""]","[""hungary"", ""orbn"", ""fund"", ""hungarian"", ""european"", ""state"", ""block"", ""bloc"", ""monday"", ""economy""]","[""hungary"", ""eu"", ""orbn"", ""fund"", ""said"", ""wa"", ""hungarian"", ""state"", ""european"", ""ha""]"
"[""geoeconomic"", ""globalisation"", ""economy"", ""economic"", ""gdp"", ""tariff"", ""crisis"", ""fragmentation"", ""destruction"", ""russia""]","[""trade"", ""world"", ""fragmentation"", ""economy"", ""china"", ""benefit"", ""gopinath"", ""country"", ""international"", ""economic""]","[""could"", ""trade"", ""fragmentation"", ""said"", ""china"", ""gopinath"", ""u"", ""world"", ""economy"", ""benefit""]"
"[""antarctic"", ""antarctica"", ""continent"", ""climate"", ""australian"", ""underfunded"", ""coast"", ""icebreaking"", ""funding"", ""meltwater""]","[""ice"", ""research"", ""antarctic"", ""king"", ""change"", ""ocean"", ""sea"", ""continent"", ""australian"", ""antarctica""]","[""ice"", ""said"", ""wa"", ""research"", ""antarctic"", ""change"", ""could"", ""antarctica"", ""sea"", ""continent""]"
"[""forecasting"", ""forecast"", ""inflation"", ""economist"", ""recession"", ""economy"", ""cpi"", ""fiscal"", ""2025"", ""chalmers""]","[""rate"", ""year"", ""rba"", ""growth"", ""forecast"", ""economist"", ""inflation"", ""price"", ""australia"", ""end""]","[""rate"", ""year"", ""would"", ""economist"", ""2023"", ""growth"", ""said"", ""ha"", ""inflation"", ""australia""]"
"[""economist"", ""gdp"", ""economy"", ""economic"", ""productivity"", ""labour"", ""growth"", ""reducing"", ""income"", ""reforming""]","[""economic"", ""economy"", ""foundation"", ""resolution"", ""change"", ""productivity"", ""crisis"", ""firm"", ""british"", ""interest""]","[""economic"", ""economy"", ""ha"", ""foundation"", ""crisis"", ""change"", ""paper"", ""productivity"", ""firm"", ""uk""]"
"[""recession"", ""gdp"", ""economy"", ""macroeconomics"", ""economic"", ""forecast"", ""inflation"", ""growth"", ""labour"", ""2024""]","[""rate"", ""bank"", ""interest"", ""year"", ""mpc"", ""recession"", ""economic"", ""expected"", ""cut"", ""market""]","[""bank"", ""rate"", ""year"", ""economic"", ""wa"", ""uk"", ""interest"", ""mpc"", ""said"", ""month""]"
"[""economist"", ""economy"", ""beijing"", ""economic"", ""gdp"", ""china"", ""chinese"", ""sector"", ""weibo"", ""finance""]","[""china"", ""economy"", ""property"", ""line"", ""market"", ""government"", ""weibo"", ""red"", ""wang"", ""policy""]","[""china"", ""economy"", ""said"", ""property"", ""government"", ""sector"", ""weibo"", ""market"", ""capital"", ""analyst""]"
"[""economy"", ""beijing"", ""china"", ""tariff"", ""chinese"", ""industrial"", ""demand"", ""zhang"", ""unemployment"", ""sector""]","[""china"", ""year"", ""price"", ""economy"", ""chinese"", ""consumer"", ""growth"", ""january"", ""start"", ""fell""]","[""china"", ""year"", ""ha"", ""price"", ""chinese"", ""economy"", ""consumer"", ""growth"", ""economist"", ""beijing""]"
"[""holocaust"", ""deutschland"", ""comedic"", ""germany"", ""nazi"", ""protesting"", ""humour"", ""comedian"", ""israel"", ""berlin""]","[""german"", ""germany"", ""country"", ""protest"", ""political"", ""nazi"", ""farmer"", ""economy"", ""extremist"", ""matter""]","[""german"", ""germany"", ""country"", ""like"", ""ha"", ""would"", ""protest"", ""political"", ""nazi"", ""far""]"
"[""recession"", ""economy"", ""inflation"", ""growth"", ""investment"", ""spending"", ""treasury"", ""borrowing"", ""2021"", ""drift""]","[""economy"", ""growth"", ""interest"", ""rate"", ""quarter"", ""sign"", ""cutting"", ""past"", ""investment"", ""spending""]","[""economy"", ""would"", ""growth"", ""interest"", ""rate"", ""spending"", ""ha"", ""investment"", ""sign"", ""past""]"
"[""health"", ""disability"", ""healthy"", ""healthier"", ""woman"", ""wellbeing"", ""diabetes"", ""disabilityadjusted"", ""cancer"", ""economic""]","[""health"", ""woman"", ""year"", ""gap"", ""report"", ""men"", ""average"", ""life"", ""outcome"", ""economic""]","[""health"", ""woman"", ""year"", ""report"", ""gap"", ""men"", ""could"", ""different"", ""disease"", ""global""]"
"[""inflation"", ""economy"", ""gdp"", ""quarterly"", ""demand"", ""consumer"", ""economist"", ""reducing"", ""slump"", ""flatlining""]","[""economy"", ""rate"", ""growth"", ""interest"", ""sector"", ""month"", ""consumer"", ""quarter"", ""rise"", ""inflation""]","[""said"", ""wa"", ""growth"", ""economy"", ""rate"", ""interest"", ""month"", ""sector"", ""consumer"", ""uk""]"
"[""recession"", ""inflation"", ""keynes"", ""economy"", ""crisis"", ""economist"", ""banker"", ""forecast"", ""optimistic"", ""georgieva""]","[""landing"", ""world"", ""hard"", ""global"", ""georgieva"", ""result"", ""part"", ""increase"", ""war"", ""rate""]","[""ha"", ""world"", ""landing"", ""le"", ""global"", ""may"", ""year"", ""inflation"", ""new"", ""war""]"
"[""ftse"", ""recession"", ""inflation"", ""market"", ""bst"", ""502pm"", ""forecast"", ""stock"", ""eurozone"", ""closing""]","[""growth"", ""gdp"", ""year"", ""rate"", ""economy"", ""bst"", ""quarter"", ""recession"", ""bank"", ""cut""]","[""uk"", ""growth"", ""bst"", ""year"", ""economy"", ""rate"", ""ha"", ""gdp"", ""recession"", ""cut""]"
"[""unemployment"", ""wage"", ""employment"", ""biden"", ""economy"", ""hiring"", ""payroll"", ""economist"", ""raise"", ""news""]","[""job"", ""rate"", ""january"", ""economy"", ""fed"", ""strong"", ""market"", ""inflation"", ""gain"", ""month""]","[""job"", ""rate"", ""u"", ""said"", ""fed"", ""wa"", ""economy"", ""january"", ""strong"", ""market""]"
"[""recession"", ""gdp"", ""economy"", ""2023"", ""inflation"", ""spending"", ""2021"", ""borrowing"", ""growth"", ""revised""]","[""quarter"", ""economy"", ""growth"", ""recession"", ""spending"", ""gdp"", ""government"", ""sign"", ""showing"", ""consumer""]","[""quarter"", ""2023"", ""economy"", ""recession"", ""growth"", ""spending"", ""uk"", ""government"", ""sign"", ""showing""]"
"[""recession"", ""inflation"", ""growth"", ""inflationary"", ""economy"", ""2024"", ""forecast"", ""economist"", ""november"", ""pessimistic""]","[""rate"", ""interest"", ""growth"", ""bank"", ""cut"", ""inflation"", ""price"", ""england"", ""period"", ""economy""]","[""wa"", ""growth"", ""price"", ""said"", ""interest"", ""rate"", ""inflation"", ""economist"", ""le"", ""bank""]"
"[""economy"", ""policy"", ""investment"", ""canberra"", ""economist"", ""australia"", ""minister"", ""subsidydependent"", ""promising"", ""climate""]","[""industry"", ""australia"", ""clean"", ""country"", ""government"", ""green"", ""people"", ""policy"", ""worker"", ""coal""]","[""industry"", ""australia"", ""country"", ""government"", ""ha"", ""clean"", ""green"", ""would"", ""people"", ""worker""]"
"[""unemployment"", ""recession"", ""payroll"", ""inflation"", ""workforce"", ""employment"", ""economy"", ""fed"", ""ratesetting"", ""treasury""]","[""job"", ""rate"", ""added"", ""economy"", ""month"", ""fed"", ""year"", ""higher"", ""payroll"", ""expected""]","[""rate"", ""job"", ""u"", ""economy"", ""month"", ""year"", ""economist"", ""fed"", ""market"", ""latest""]"
"[""tory"", ""verdict"", ""judgment"", ""bleak"", ""jeremy"", ""voter"", ""welfare"", ""cheerful"", ""chancellor"", ""recession""]","[""hunt"", ""government"", ""tax"", ""public"", ""economy"", ""chancellor"", ""cut"", ""year"", ""rate"", ""voter""]","[""hunt"", ""government"", ""economy"", ""public"", ""chancellor"", ""voter"", ""tax"", ""year"", ""would"", ""rate""]"
"[""taiwan"", ""submarinebuilding"", ""submarine"", ""funding"", ""shipbuilding"", ""95bn"", ""19bn"", ""aid"", ""asiapacific"", ""foreign""]","[""taiwan"", ""submarine"", ""aid"", ""china"", ""indopacific"", ""package"", ""foreign"", ""funding"", ""bill"", ""state""]","[""u"", ""taiwan"", ""submarine"", ""ha"", ""china"", ""indopacific"", ""aid"", ""funding"", ""arm"", ""foreign""]"
"[""gaza"", ""gazans"", ""hamas"", ""palestinian"", ""israel"", ""poverty"", ""economic"", ""infrastructure"", ""humanitarian"", ""crisis""]","[""gaza"", ""bank"", ""report"", ""basic"", ""increased"", ""poverty"", ""result"", ""conflict"", ""capacity"", ""half""]","[""gaza"", ""said"", ""bank"", ""ha"", ""poverty"", ""wa"", ""increased"", ""basic"", ""report"", ""half""]"
"[""recession"", ""inflation"", ""2024"", ""forecasting"", ""crisis"", ""economy"", ""economist"", ""finance"", ""bank"", ""looming""]","[""rate"", ""interest"", ""bank"", ""country"", ""world"", ""year"", ""economy"", ""war"", ""cut"", ""generative""]","[""u"", ""rate"", ""country"", ""ai"", ""bank"", ""world"", ""year"", ""interest"", ""war"", ""ha""]"
"[""cancer"", ""expense"", ""cost"", ""economic"", ""breast"", ""income"", ""screening"", ""risk"", ""estimated"", ""charity""]","[""cancer"", ""breast"", ""cost"", ""case"", ""year"", ""study"", ""rate"", ""report"", ""patient"", ""diagnosed""]","[""cancer"", ""breast"", ""cost"", ""case"", ""year"", ""study"", ""uk"", ""said"", ""report"", ""loss""]"
"[""production"", ""film"", ""hollywood"", ""industry"", ""venture"", ""barbie"", ""theatrical"", ""competitor"", ""10bn"", ""studio""]","[""studio"", ""film"", ""sector"", ""independent"", ""production"", ""industry"", ""movie"", ""local"", ""producer"", ""created""]","[""uk"", ""studio"", ""film"", ""sector"", ""independent"", ""production"", ""local"", ""said"", ""u"", ""wa""]"
"[""renewables"", ""renewable"", ""economy"", ""funding"", ""finance"", ""fuel"", ""fiscal"", ""2022"", ""japan"", ""g20""]","[""fossil"", ""fuel"", ""japan"", ""funding"", ""year"", ""finance"", ""country"", ""overseas"", ""end"", ""project""]","[""fuel"", ""fossil"", ""japan"", ""finance"", ""country"", ""year"", ""gas"", ""funding"", ""overseas"", ""economy""]"
"[""inflation"", ""macroeconomics"", ""eurozone"", ""bmw"", ""eurozones"", ""economy"", ""euro"", ""hamburg"", ""germany"", ""recession""]","[""economy"", ""figure"", ""inflation"", ""june"", ""german"", ""growth"", ""july"", ""germany"", ""rate"", ""slightly""]","[""economy"", ""wa"", ""figure"", ""inflation"", ""growth"", ""german"", ""june"", ""germany"", ""july"", ""rate""]"
"[""evergrande"", ""yuan"", ""offshore"", ""200bn"", ""2bn"", ""subsidiary"", ""investor"", ""china"", ""bankruptcy"", ""indebted""]","[""company"", ""month"", ""evergrande"", ""market"", ""property"", ""world"", ""earlier"", ""economy"", ""year"", ""china""]","[""company"", ""evergrande"", ""ha"", ""month"", ""market"", ""economy"", ""property"", ""china"", ""world"", ""year""]"
"[""recession"", ""inflation"", ""economy"", ""economic"", ""forecasting"", ""economist"", ""industrial"", ""easing"", ""rate"", ""pmi""]","[""rate"", ""year"", ""cost"", ""november"", ""month"", ""market"", ""bank"", ""mortgage"", ""price"", ""economist""]","[""rate"", ""year"", ""cost"", ""month"", ""market"", ""november"", ""mortgage"", ""economist"", ""said"", ""bank""]"
"[""migration"", ""immigration"", ""economy"", ""labour"", ""brexit"", ""crisis"", ""referendum"", ""globalised"", ""transition"", ""mitigation""]","[""migration"", ""people"", ""economy"", ""level"", ""movement"", ""record"", ""labour"", ""net"", ""factor"", ""immigration""]","[""migration"", ""people"", ""economy"", ""ha"", ""wa"", ""would"", ""level"", ""labour"", ""even"", ""factor""]"
"[""wales"", ""welsh"", ""welshlanguage"", ""cardiff"", ""wale"", ""bbc"", ""bbcs"", ""glamorgan"", ""doctor"", ""gerwyn""]","[""wale"", ""series"", ""doctor"", ""cardiff"", ""drama"", ""bbc"", ""welsh"", ""show"", ""creative"", ""report""]","[""wale"", ""series"", ""doctor"", ""cardiff"", ""drama"", ""show"", ""ha"", ""welsh"", ""creative"", ""bbc""]"
"[""industrialised"", ""innovation"", ""gdp"", ""economy"", ""industrial"", ""enterprise"", ""development"", ""finance"", ""labour"", ""productivity""]","[""investment"", ""labour"", ""government"", ""business"", ""system"", ""country"", ""spending"", ""britain"", ""planning"", ""nation""]","[""uk"", ""ha"", ""government"", ""business"", ""investment"", ""britain"", ""labour"", ""country"", ""system"", ""spending""]"
"[""recession"", ""biden"", ""presidential"", ""economy"", ""president"", ""bush"", ""clinton"", ""economic"", ""mortgage"", ""polling""]","[""economy"", ""biden"", ""rate"", ""inflation"", ""sunak"", ""president"", ""thing"", ""american"", ""starmer"", ""election""]","[""economy"", ""ha"", ""u"", ""biden"", ""wa"", ""rate"", ""president"", ""price"", ""inflation"", ""yet""]"
"[""eurozone"", ""eurozones"", ""recession"", ""inflation"", ""gdp"", ""economy"", ""eu"", ""forecast"", ""currency"", ""quarterly""]","[""eurozone"", ""inflation"", ""economy"", ""quarter"", ""rate"", ""recession"", ""eurozones"", ""grew"", ""drop"", ""contracted""]","[""eurozone"", ""inflation"", ""quarter"", ""economy"", ""rate"", ""01"", ""recession"", ""wa"", ""weakness"", ""said""]"
"[""labour"", ""citypleasing"", ""financialised"", ""blair"", ""corbyns"", ""increasingly"", ""policymaking"", ""stagnation"", ""crisis"", ""sensible""]","[""city"", ""financial"", ""finance"", ""labour"", ""economy"", ""sector"", ""bank"", ""tax"", ""leader"", ""growth""]","[""city"", ""finance"", ""labour"", ""financial"", ""uk"", ""economy"", ""bank"", ""leader"", ""growth"", ""firm""]"
"[""tory"", ""greenpeace"", ""labour"", ""gb"", ""greening"", ""fuelfunded"", ""investment"", ""3bn"", ""taxpayer"", ""speculation""]","[""labour"", ""green"", ""investment"", ""plan"", ""gmt"", ""year"", ""government"", ""energy"", ""people"", ""sunak""]","[""labour"", ""gmt"", ""ha"", ""said"", ""investment"", ""year"", ""government"", ""energy"", ""wa"", ""green""]"
"[""denmark"", ""copenhagen"", ""danish"", ""euro"", ""pharmaceutical"", ""jens"", ""danske"", ""market"", ""maersk"", ""nordisk""]","[""year"", ""company"", ""drug"", ""weight"", ""loss"", ""pharmaceutical"", ""novo"", ""wegovy"", ""nordisk"", ""diabetes""]","[""company"", ""year"", ""ha"", ""drug"", ""wa"", ""pharmaceutical"", ""weight"", ""loss"", ""novo"", ""wegovy""]"
"[""recession"", ""gdp"", ""economy"", ""inflation"", ""economic"", ""economist"", ""growth"", ""pandemic"", ""england"", ""forecast""]","[""economy"", ""quarter"", ""recession"", ""growth"", ""pandemic"", ""level"", ""rate"", ""estimate"", ""faster"", ""estimated""]","[""economy"", ""said"", ""recession"", ""uk"", ""wa"", ""growth"", ""revised"", ""rate"", ""year"", ""quarter""]"
"[""euro"", ""eu"", ""brussels"", ""ukraine"", ""czech"", ""defence"", ""threat"", ""funding"", ""urgency"", ""diplomat""]","[""ukraine"", ""defence"", ""war"", ""leader"", ""diplomat"", ""russian"", ""asset"", ""idea"", ""bond"", ""european""]","[""ukraine"", ""said"", ""defence"", ""eu"", ""war"", ""ha"", ""one"", ""leader"", ""would"", ""wa""]"
"[""inflation"", ""recession"", ""economy"", ""unemployment"", ""economic"", ""wage"", ""economist"", ""news"", ""labor"", ""increase""]","[""economy"", ""american"", ""inflation"", ""job"", ""good"", ""year"", ""bidens"", ""profit"", ""economic"", ""manufacturing""]","[""economy"", ""u"", ""inflation"", ""american"", ""news"", ""job"", ""good"", ""think"", ""many"", ""ha""]"
"[""recession"", ""inflation"", ""gdp"", ""economy"", ""monetary"", ""bank"", ""forecast"", ""2024"", ""borrowing"", ""trend""]","[""year"", ""economy"", ""bank"", ""rate"", ""cut"", ""interest"", ""quarter"", ""inflation"", ""gdp"", ""england""]","[""year"", ""economy"", ""said"", ""cut"", ""bank"", ""interest"", ""rate"", ""wa"", ""gdp"", ""failed""]"
"[""missile"", ""tehran"", ""threat"", ""iran"", ""ballistic"", ""israel"", ""attack"", ""defence"", ""israelhamas"", ""drone""]","[""missile"", ""iran"", ""israel"", ""drone"", ""ballistic"", ""time"", ""attack"", ""defence"", ""air"", ""military""]","[""missile"", ""iran"", ""israel"", ""wa"", ""drone"", ""time"", ""u"", ""attack"", ""ballistic"", ""said""]"
"[""arrest"", ""campus"", ""arrested"", ""trespassing"", ""campuswide"", ""protest"", ""columbia"", ""nypd"", ""encampment"", ""expelled""]","[""student"", ""university"", ""columbia"", ""campus"", ""encampment"", ""protest"", ""arrested"", ""shafik"", ""college"", ""statement""]","[""student"", ""university"", ""columbia"", ""campus"", ""encampment"", ""protest"", ""said"", ""arrested"", ""statement"", ""wa""]"
"[""eurovision"", ""eurovisions"", ""gaza"", ""hamas"", ""palestinian"", ""israeli"", ""israel"", ""semifinal"", ""sweden"", ""genocide""]","[""israel"", ""ebu"", ""eurovision"", ""gaza"", ""city"", ""contest"", ""event"", ""entry"", ""malms"", ""campaign""]","[""israel"", ""wa"", ""ebu"", ""eurovision"", ""said"", ""entry"", ""contest"", ""city"", ""event"", ""sweden""]"
